tanggal,wilayah,tavg,rh_avg,rr,ff_avg,tavg_imputed,rh_avg_imputed,ff_avg_imputed,rr_imputed,dum_ramadan,dum_idulfitri,dum_natal_newyr,tahun,tavg_flag,rh_avg_flag,ff_avg_flag,imputasi_flag,tavg_final,rh_avg_final,ff_avg_final,kabupaten,kode_wilayah,level_harga,komoditas,harga,harga_imputed
2021-07-09,Kota Bandung,23.4,74.0,0.0,1,23.4,74.0,1,False,0,0,0,2021,False,False,False,False,23.4,74.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,50000.0,False
2021-07-10,Kota Bandung,22.5,91.0,0.0,0,22.5,91.0,0,False,0,0,0,2021,False,False,False,False,22.5,91.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-11,Kota Bandung,22.8,80.0,2.2,2,22.8,80.0,2,False,0,0,0,2021,False,False,False,False,22.8,80.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-12,Kota Bandung,23.0,70.0,0.0,2,23.0,70.0,2,False,0,0,0,2021,False,False,False,False,23.0,70.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-13,Kota Bandung,23.0,71.0,0.0,1,23.0,71.0,1,False,0,0,0,2021,False,False,False,False,23.0,71.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-14,Kota Bandung,23.5,69.0,0.0,1,23.5,69.0,1,False,0,0,0,2021,False,False,False,False,23.5,69.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-15,Kota Bandung,23.3,69.0,0.0,2,23.3,69.0,2,False,0,0,0,2021,False,False,False,False,23.3,69.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-16,Kota Bandung,22.9,68.0,0.0,2,22.9,68.0,2,False,0,0,0,2021,False,False,False,False,22.9,68.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-17,Kota Bandung,22.8,72.0,0.0,1,22.8,72.0,1,False,0,0,0,2021,False,False,False,False,22.8,72.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-18,Kota Bandung,23.5,66.0,0.0,1,23.5,66.0,1,False,0,0,0,2021,False,False,False,False,23.5,66.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-19,Kota Bandung,23.1,83.0,0.0,1,23.1,83.0,1,False,0,0,0,2021,False,False,False,False,23.1,83.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-20,Kota Bandung,23.6,78.0,7.4,2,23.6,78.0,2,False,0,0,0,2021,False,False,False,False,23.6,78.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-21,Kota Bandung,24.4,78.0,0.0,3,24.4,78.0,3,False,0,0,0,2021,False,False,False,False,24.4,78.0,3,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-22,Kota Bandung,24.3,78.0,1.2,2,24.3,78.0,2,False,0,0,0,2021,False,False,False,False,24.3,78.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-23,Kota Bandung,24.1,76.0,0.0,1,24.1,76.0,1,False,0,0,0,2021,False,False,False,False,24.1,76.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-24,Kota Bandung,23.8,80.0,0.0,2,23.8,80.0,2,False,0,0,0,2021,False,False,False,False,23.8,80.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-25,Kota Bandung,23.3,58.0,0.0,3,23.3,58.0,3,False,0,0,0,2021,False,False,False,False,23.3,58.0,3,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-26,Kota Bandung,22.2,61.0,0.0,3,22.2,61.0,3,False,0,0,0,2021,False,False,False,False,22.2,61.0,3,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-27,Kota Bandung,22.1,61.0,0.0,2,22.1,61.0,2,False,0,0,0,2021,False,False,False,False,22.1,61.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-28,Kota Bandung,22.6,66.0,0.0,1,22.6,66.0,1,False,0,0,0,2021,False,False,False,False,22.6,66.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-29,Kota Bandung,22.7,69.0,0.0,2,22.7,69.0,2,False,0,0,0,2021,False,False,False,False,22.7,69.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-30,Kota Bandung,23.6,74.0,0.0,1,23.6,74.0,1,False,0,0,0,2021,False,False,False,False,23.6,74.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-07-31,Kota Bandung,24.1,74.0,0.0,3,24.1,74.0,3,False,0,0,0,2021,False,False,False,False,24.1,74.0,3,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2021-08-01,Kota Bandung,24.3,71.0,0.0,2,24.3,71.0,2,False,0,0,0,2021,False,False,False,False,24.3,71.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,45000.0,False
2021-08-02,Kota Bandung,24.1,72.0,0.0,1,24.1,72.0,1,False,0,0,0,2021,False,False,False,False,24.1,72.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,45000.0,False
2021-08-03,Kota Bandung,23.0,77.0,1.5,2,23.0,77.0,2,False,0,0,0,2021,False,False,False,False,23.0,77.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-04,Kota Bandung,22.9,79.0,0.0,1,22.9,79.0,1,False,0,0,0,2021,False,False,False,False,22.9,79.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-05,Kota Bandung,22.8,80.0,0.0,1,22.8,80.0,1,False,0,0,0,2021,False,False,False,False,22.8,80.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-06,Kota Bandung,22.9,71.0,0.0,1,22.9,71.0,1,False,0,0,0,2021,False,False,False,False,22.9,71.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-07,Kota Bandung,22.6,80.0,0.0,1,22.6,80.0,1,False,0,0,0,2021,False,False,False,False,22.6,80.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-08,Kota Bandung,23.4,80.0,1.0,1,23.4,80.0,1,False,0,0,0,2021,False,False,False,False,23.4,80.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-09,Kota Bandung,23.8,80.0,41.4,2,23.8,80.0,2,False,0,0,0,2021,False,False,False,False,23.8,80.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,38000.0,False
2021-08-10,Kota Bandung,24.6,78.0,4.8,2,24.6,78.0,2,False,0,0,0,2021,False,False,False,False,24.6,78.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,38000.0,False
2021-08-11,Kota Bandung,24.1,65.0,0.0,2,24.1,65.0,2,False,0,0,0,2021,False,False,False,False,24.1,65.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,38000.0,False
2021-08-12,Kota Bandung,22.2,69.0,0.0,2,22.2,69.0,2,False,0,0,0,2021,False,False,False,False,22.2,69.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,35000.0,False
2021-08-13,Kota Bandung,22.8,80.0,0.0,1,22.8,80.0,1,False,0,0,0,2021,False,False,False,False,22.8,80.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-14,Kota Bandung,23.9,74.0,0.0,2,23.9,74.0,2,False,0,0,0,2021,False,False,False,False,23.9,74.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-15,Kota Bandung,24.2,69.0,0.0,3,24.2,69.0,3,False,0,0,0,2021,False,False,False,False,24.2,69.0,3,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-16,Kota Bandung,23.7,73.0,0.0,2,23.7,73.0,2,False,0,0,0,2021,False,False,False,False,23.7,73.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-17,Kota Bandung,24.4,67.0,0.0,1,24.4,67.0,1,False,0,0,0,2021,False,False,False,False,24.4,67.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-18,Kota Bandung,23.3,72.0,0.0,1,23.3,72.0,1,False,0,0,0,2021,False,False,False,False,23.3,72.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-19,Kota Bandung,22.7,82.0,1.9,1,22.7,82.0,1,False,0,0,0,2021,False,False,False,False,22.7,82.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-20,Kota Bandung,22.8,76.0,40.4,2,22.8,76.0,2,False,0,0,0,2021,False,False,False,False,22.8,76.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-08-21,Kota Bandung,23.1,79.0,0.8,2,23.1,79.0,2,False,0,0,0,2021,False,False,False,False,23.1,79.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-08-22,Kota Bandung,23.6,75.0,0.0,2,23.6,75.0,2,False,0,0,0,2021,False,False,False,False,23.6,75.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-08-23,Kota Bandung,23.7,72.0,0.0,2,23.7,72.0,2,False,0,0,0,2021,False,False,False,False,23.7,72.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-08-24,Kota Bandung,23.9,67.0,0.0,2,23.9,67.0,2,False,0,0,0,2021,False,False,False,False,23.9,67.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-08-25,Kota Bandung,23.7,60.0,0.0,2,23.7,60.0,2,False,0,0,0,2021,False,False,False,False,23.7,60.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,23000.0,False
2021-08-26,Kota Bandung,23.2,66.0,0.0,1,23.2,66.0,1,False,0,0,0,2021,False,False,False,False,23.2,66.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,23000.0,False
2021-08-27,Kota Bandung,23.2,70.0,0.0,1,23.2,70.0,1,False,0,0,0,2021,False,False,False,False,23.2,70.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,23000.0,False
2021-08-28,Kota Bandung,23.0,69.0,0.0,2,23.0,69.0,2,False,0,0,0,2021,False,False,False,False,23.0,69.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,23000.0,False
2021-08-29,Kota Bandung,22.9,76.0,0.0,1,22.9,76.0,1,False,0,0,0,2021,False,False,False,False,22.9,76.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,23000.0,False
2021-08-30,Kota Bandung,24.5,70.0,0.0,2,24.5,70.0,2,False,0,0,0,2021,False,False,False,False,24.5,70.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,24000.0,True
2021-08-31,Kota Bandung,24.7,71.0,0.0,2,24.7,71.0,2,False,0,0,0,2021,False,False,False,False,24.7,71.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-01,Kota Bandung,24.5,71.0,0.0,2,24.5,71.0,2,False,0,0,0,2021,False,False,False,False,24.5,71.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-02,Kota Bandung,24.1,69.0,0.0,2,24.1,69.0,2,False,0,0,0,2021,False,False,False,False,24.1,69.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-03,Kota Bandung,24.4,63.0,0.0,2,24.4,63.0,2,False,0,0,0,2021,False,False,False,False,24.4,63.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-04,Kota Bandung,23.5,66.0,0.0,2,23.5,66.0,2,False,0,0,0,2021,False,False,False,False,23.5,66.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-05,Kota Bandung,24.1,73.0,0.0,2,24.1,73.0,2,False,0,0,0,2021,False,False,False,False,24.1,73.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-06,Kota Bandung,24.2,73.0,0.0,1,24.2,73.0,1,False,0,0,0,2021,False,False,False,False,24.2,73.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,23333.33333333333,True
2021-09-07,Kota Bandung,23.9,81.0,0.0,1,23.9,81.0,1,False,0,0,0,2021,False,False,False,False,23.9,81.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-08,Kota Bandung,23.9,72.0,2.2,3,23.9,72.0,3,False,0,0,0,2021,False,False,False,False,23.9,72.0,3,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-09,Kota Bandung,23.5,61.0,0.0,2,23.5,61.0,2,False,0,0,0,2021,False,False,False,False,23.5,61.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-10,Kota Bandung,23.3,67.0,0.0,1,23.3,67.0,1,False,0,0,0,2021,False,False,False,False,23.3,67.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-11,Kota Bandung,23.5,78.0,0.0,1,23.5,78.0,1,False,0,0,0,2021,False,False,False,False,23.5,78.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-12,Kota Bandung,23.9,81.0,20.0,2,23.9,81.0,2,False,0,0,0,2021,False,False,False,False,23.9,81.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-13,Kota Bandung,24.7,74.0,0.4,2,24.7,74.0,2,False,0,0,0,2021,False,False,False,False,24.7,74.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,18000.0,False
2021-09-14,Kota Bandung,21.7,90.0,0.2,0,21.7,90.0,0,False,0,0,0,2021,False,False,False,False,21.7,90.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,18000.0,False
2021-09-15,Kota Bandung,23.6,83.0,18.3,1,23.6,83.0,1,False,0,0,0,2021,False,False,False,False,23.6,83.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,18000.0,False
2021-09-16,Kota Bandung,23.1,77.0,0.6,1,23.1,77.0,1,False,0,0,0,2021,False,False,False,False,23.1,77.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,18000.0,False
2021-09-17,Kota Bandung,24.2,71.0,1.6,2,24.2,71.0,2,False,0,0,0,2021,False,False,False,False,24.2,71.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,18000.0,False
2021-09-18,Kota Bandung,25.3,65.0,0.0,2,25.3,65.0,2,False,0,0,0,2021,False,False,False,False,25.3,65.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,18000.0,False
2021-09-19,Kota Bandung,24.5,72.0,0.0,2,24.5,72.0,2,False,0,0,0,2021,False,False,False,False,24.5,72.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,18000.0,False
2021-09-20,Kota Bandung,23.8,74.0,0.0,1,23.8,74.0,1,False,0,0,0,2021,False,False,False,False,23.8,74.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-21,Kota Bandung,22.7,78.0,0.0,2,22.7,78.0,2,False,0,0,0,2021,False,False,False,False,22.7,78.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-22,Kota Bandung,24.4,72.0,2.7,2,24.4,72.0,2,False,0,0,0,2021,False,False,False,False,24.4,72.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-23,Kota Bandung,23.6,76.0,0.0,2,23.6,76.0,2,False,0,0,0,2021,False,False,False,False,23.6,76.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-24,Kota Bandung,24.3,74.0,0.0,2,24.3,74.0,2,False,0,0,0,2021,False,False,False,False,24.3,74.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-25,Kota Bandung,23.9,81.0,0.0,1,23.9,81.0,1,False,0,0,0,2021,False,False,False,False,23.9,81.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-09-26,Kota Bandung,21.9,89.0,0.4,2,21.9,89.0,2,False,0,0,0,2021,False,False,False,False,21.9,89.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-09-27,Kota Bandung,23.7,82.0,26.6,1,23.7,82.0,1,False,0,0,0,2021,False,False,False,False,23.7,82.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-09-28,Kota Bandung,24.7,74.0,0.0,1,24.7,74.0,1,False,0,0,0,2021,False,False,False,False,24.7,74.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-09-29,Kota Bandung,24.3,76.0,0.0,1,24.3,76.0,1,False,0,0,0,2021,False,False,False,False,24.3,76.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-09-30,Kota Bandung,24.1,78.0,0.0,1,24.1,78.0,1,False,0,0,0,2021,False,False,False,False,24.1,78.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-10-01,Kota Bandung,25.2,75.0,6.0,1,25.2,75.0,1,False,0,0,0,2021,False,False,False,False,25.2,75.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-10-02,Kota Bandung,24.8,74.0,0.0,1,24.8,74.0,1,False,0,0,0,2021,False,False,False,False,24.8,74.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-10-03,Kota Bandung,24.0,76.0,0.0,1,24.0,76.0,1,False,0,0,0,2021,False,False,False,False,24.0,76.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,23000.0,True
2021-10-04,Kota Bandung,24.2,80.0,2.7,1,24.2,80.0,1,False,0,0,0,2021,False,False,False,False,24.2,80.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-10-05,Kota Bandung,24.4,72.0,0.4,2,24.4,72.0,2,False,0,0,0,2021,False,False,False,False,24.4,72.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-06,Kota Bandung,24.5,77.0,0.3,2,24.5,77.0,2,False,0,0,0,2021,False,False,False,False,24.5,77.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-07,Kota Bandung,24.7,68.0,0.0,2,24.7,68.0,2,False,0,0,0,2021,False,False,False,False,24.7,68.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-10-08,Kota Bandung,24.0,76.0,0.0,1,24.0,76.0,1,False,0,0,0,2021,False,False,False,False,24.0,76.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-10-09,Kota Bandung,24.6,75.0,1.2,1,24.6,75.0,1,False,0,0,0,2021,False,False,False,False,24.6,75.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-10-10,Kota Bandung,24.5,70.0,0.0,2,24.5,70.0,2,False,0,0,0,2021,False,False,False,False,24.5,70.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-10-11,Kota Bandung,23.5,75.0,0.0,2,23.5,75.0,2,False,0,0,0,2021,False,False,False,False,23.5,75.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,True
2021-10-12,Kota Bandung,25.0,64.0,0.0,2,25.0,64.0,2,False,0,0,0,2021,False,False,False,False,25.0,64.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22600.0,True
2021-10-13,Kota Bandung,24.5,70.0,0.0,1,24.5,70.0,1,False,0,0,0,2021,False,False,False,False,24.5,70.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-10-14,Kota Bandung,24.2,76.0,0.0,1,24.2,76.0,1,False,0,0,0,2021,False,False,False,False,24.2,76.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-10-15,Kota Bandung,24.1,78.0,3.4,2,24.1,78.0,2,False,0,0,0,2021,False,False,False,False,24.1,78.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-16,Kota Bandung,24.7,78.0,0.0,1,24.7,78.0,1,False,0,0,0,2021,False,False,False,False,24.7,78.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-17,Kota Bandung,24.5,80.0,38.5,1,24.5,80.0,1,False,0,0,0,2021,False,False,False,False,24.5,80.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-18,Kota Bandung,21.9,92.0,0.8,0,21.9,92.0,0,False,0,0,0,2021,False,False,False,False,21.9,92.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-19,Kota Bandung,21.6,93.0,10.2,1,21.6,93.0,1,False,0,0,0,2021,False,False,False,False,21.6,93.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-20,Kota Bandung,24.0,80.0,48.8,2,24.0,80.0,2,False,0,0,0,2021,False,False,False,False,24.0,80.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-21,Kota Bandung,24.3,80.0,0.6,1,24.3,80.0,1,False,0,0,0,2021,False,False,False,False,24.3,80.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-10-22,Kota Bandung,24.0,81.0,24.0,1,24.0,81.0,1,False,0,0,0,2021,False,False,False,False,24.0,81.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-10-23,Kota Bandung,24.0,76.0,1.0,1,24.0,76.0,1,False,0,0,0,2021,False,False,False,False,24.0,76.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-10-24,Kota Bandung,24.2,78.0,0.0,2,24.2,78.0,2,False,0,0,0,2021,False,False,False,False,24.2,78.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-10-25,Kota Bandung,24.3,80.0,2.9,1,24.3,80.0,1,False,0,0,0,2021,False,False,False,False,24.3,80.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-10-26,Kota Bandung,24.0,79.0,0.0,1,24.0,79.0,1,False,0,0,0,2021,False,False,False,False,24.0,79.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-10-27,Kota Bandung,23.1,87.0,5.3,1,23.1,87.0,1,False,0,0,0,2021,False,False,False,False,23.1,87.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,30000.0,False
2021-10-28,Kota Bandung,23.1,88.0,22.4,1,23.1,88.0,1,False,0,0,0,2021,False,False,False,False,23.1,88.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,28000.0,False
2021-10-29,Kota Bandung,22.7,86.0,7.4,1,22.7,86.0,1,False,0,0,0,2021,False,False,False,False,22.7,86.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,28000.0,False
2021-10-30,Kota Bandung,22.9,83.0,33.8,1,22.9,83.0,1,False,0,0,0,2021,False,False,False,False,22.9,83.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,28000.0,False
2021-10-31,Kota Bandung,22.8,90.0,8.7,1,22.8,90.0,1,False,0,0,0,2021,False,False,False,False,22.8,90.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,28000.0,False
2021-11-01,Kota Bandung,22.5,91.0,20.9,1,22.5,91.0,1,False,0,0,0,2021,False,False,False,False,22.5,91.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,28000.0,False
2021-11-02,Kota Bandung,23.0,84.0,10.6,1,23.0,84.0,1,False,0,0,0,2021,False,False,False,False,23.0,84.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,28000.0,False
2021-11-03,Kota Bandung,23.2,86.0,65.6,1,23.2,86.0,1,False,0,0,0,2021,False,False,False,False,23.2,86.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-11-04,Kota Bandung,23.4,88.0,27.7,1,23.4,88.0,1,False,0,0,0,2021,False,False,False,False,23.4,88.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-11-05,Kota Bandung,23.9,84.0,18.2,0,23.9,84.0,0,False,0,0,0,2021,False,False,False,False,23.9,84.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-11-06,Kota Bandung,23.7,86.0,5.0,1,23.7,86.0,1,False,0,0,0,2021,False,False,False,False,23.7,86.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-11-07,Kota Bandung,23.0,86.0,0.0,0,23.0,86.0,0,False,0,0,0,2021,False,False,False,False,23.0,86.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-11-08,Kota Bandung,22.6,88.0,11.0,1,22.6,88.0,1,False,0,0,0,2021,False,False,False,False,22.6,88.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-11-09,Kota Bandung,23.6,81.0,12.8,1,23.6,81.0,1,False,0,0,0,2021,False,False,False,False,23.6,81.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-11-10,Kota Bandung,23.3,88.0,34.4,1,23.3,88.0,1,False,0,0,0,2021,False,False,False,False,23.3,88.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-11-11,Kota Bandung,23.6,74.0,38.5,1,23.6,74.0,1,False,0,0,0,2021,False,False,False,False,23.6,74.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,25000.0,False
2021-11-12,Kota Bandung,22.2,88.0,0.3,0,22.2,88.0,0,False,0,0,0,2021,False,False,False,False,22.2,88.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-11-13,Kota Bandung,22.3,90.0,16.4,1,22.3,90.0,1,False,0,0,0,2021,False,False,False,False,22.3,90.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-11-14,Kota Bandung,23.8,81.0,44.2,1,23.8,81.0,1,False,0,0,0,2021,False,False,False,False,23.8,81.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,22000.0,False
2021-11-15,Kota Bandung,22.2,90.0,8.8,0,22.2,90.0,0,False,0,0,0,2021,False,False,False,False,22.2,90.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
2021-11-16,Kota Bandung,23.5,84.0,16.1,1,23.5,84.0,1,False,0,0,0,2021,False,False,False,False,23.5,84.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,20000.0,False
